id,title,overview,release_date,poster_path,youtube_trailer_id,vote_average,vote_count
13997,Black Sheep,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",1996-02-01,/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,BRgCb1QjOv4,6.1,455
2086,Nick of Time,An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.,1995-11-22,/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,PVT1iXco8bc,6.2,789
9095,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",1996-02-23,/cW5wTiv5fdtBOd22utmAIZBCMS3.jpg,qgHHBYzgL-s,5.8,338
12158,Vampire in Brooklyn,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",1995-10-26,/fodPA5x3REtOwColG17CucreZqM.jpg,2qzFuLGeVGI,5.1,623
9283,Beautiful Girls,"During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.",1996-02-09,/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg,GKZMinpfljI,6.6,395
9208,Broken Arrow,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",1996-02-09,/iBPMwYYJFvdCBkXrwV75peo5Lz2.jpg,xkHKzQMBJb4,6.1,1643
40154,In the Bleak Midwinter,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",1995-09-29,/eUrv3E65orbuPnFikjpjso4TVBN.jpg,E1b5iSgd43I,7.1,42
406,La Haine,"After a chaotic night of rioting in a marginal suburb of Paris, three young friends, Vinz, Hubert and Saïd, wander around unoccupied waiting for news about the state of health of a mutual friend who has been seriously injured when confronting the police.",1995-05-31,/8rgPyWjYZhsphSSxbXguMnhN7H0.jpg,FKwcXt3JIaU,8.1,4493
63076,Heidi Fleiss: Hollywood Madam,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",1995-12-27,/laPSb9I8TuYslOh1OcgaTByWKnw.jpg,oA7M9qSJKrE,6.6,14
11062,City Hall,"The accidental shooting of a boy in New York City leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",1996-02-16,/w7EkAl4Oi8Lc6VQKaqRHrOV3CxR.jpg,QgEObrHE_2k,6.0,314
13685,Bottle Rocket,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a harebrained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",1996-02-21,/wOPiNYt9V3Cbr9Izeddwj7nU8RT.jpg,JJPQ-NnjZR0,6.7,1178
47475,Mr. Wrong,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.",1996-02-16,/csSkKS6rcGjG8jjpwKZPVCD7Kiq.jpg,CAECDKr2g5M,4.0,63
2045,Unforgettable,"Seattle medical examiner David Krane is obsessed with solving his wife's murder. A possible solution presents itself in an experimental ""memory"" serum designed by a neurobiology professor, which has the ability to transfer memories from one person to another, but with potentially fatal consequences.",1996-02-23,/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg,5RLDDt6Jpes,5.6,114
9614,Happy Gilmore,"Failed hockey player-turned-golf whiz Happy Gilmore — whose unconventional approach and antics on the green courts the ire of rival Shooter McGavin — is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",1996-02-16,/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg,VJFdK0Owxlc,6.7,3290
688,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,1995-06-02,/aCBrhOQjhG397GLkEZ49zReQEKX.jpg,ZoJJkAQV0Bg,7.7,2341
11907,Nobody Loves Me,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that she is about to meet ""him"". But is it really Lothar, the new yuppie apartment manager ...?",1994-11-07,/vBDJPkoTOKT9F1zx0y9tT7G62vF.jpg,,6.2,35
10874,Muppet Treasure Island,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",1996-02-16,/k4KW2CUkzDKaCy4H4cS02cO8gvV.jpg,-37gsH0ideE,6.7,453
89333,Catwalk,"A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.",1995-12-08,/8Db2Tx2RkTUozzilF1SGMitcHLl.jpg,,7.5,8
197,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",1995-05-24,/or1gBugydmjToAEq7OZY0owwFk.jpg,WtO3CsleMDg,7.9,10996
103,Taxi Driver,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.",1976-02-09,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,zdqCqDSTVNI,8.1,13310
33542,Rumble in the Bronx,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",1995-01-21,/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,8PT49TzAV7I,6.8,1138
43566,Before and After,Two parents deal with the effects when their son is accused of murdering his girlfriend.,1996-02-23,/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg,SAmbXIWzRYo,5.9,207
51352,Anne Frank Remembered,"Using previously unreleased archival material in addition to contemporary interviews, this Academy Award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.",1995-06-08,/6nyhzrSGimCbdxiY8DEO7kI7xx4.jpg,HFMnh-n7U7w,7.6,24
16934,The Young Poisoner's Handbook,"Graham Young is a teenage misfit living in suburban London in the 1960s. He hates his stepmother but loves chemistry, and the two impulses unite in a wicked plot to slowly poison her. After she dies, he's found guilty and sent to a psychiatric hospital, where an idealistic doctor thinks he can be cured.",1995-01-20,/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg,Xw6F07ChJzQ,6.6,54
10324,If Lucy Fell,"Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.",1996-03-08,/l3Bwmjdon6JBDzJUA3ZSdMZZ7lI.jpg,mok43U9zy4s,5.3,59
78406,Steal Big Steal Little,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.",1995-09-29,/83TvBaWt8wZHUZo8MKwE2cLRBiT.jpg,9uBpp-qIIp8,4.3,22
32119,The Boys of St. Vincent,"The true story of boys being sexually abused at their orphanage, run by a religious community in Newfoundland.",1994-06-03,/cam0cG0UWdUVtQRvFHJXmNtL1hY.jpg,hynI6orlOOA,7.2,43
11066,Boomerang,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.",1992-06-28,/apwkBVaJqLuK6mxe6sOABCeNjRw.jpg,xCr5RlXidhg,5.7,617
11104,Chungking Express,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant.",1994-07-14,/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,P9Mxf_6pVA0,8.0,2153
2074,Flirting with Disaster,"Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.",1996-03-22,/yfuYLKrOcSlzydbtwdHeAWddKO7.jpg,Pc6p72O4p44,6.2,269
27793,The NeverEnding Story III,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,1994-10-26,/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,XiiyFFZjq0Y,4.5,421
290157,Jupiter's Wife,"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.",1995-09-08,/2GIdaPLF7gYyXnlxGzTwV5fQGWy.jpg,,7.1,7
110972,Pie in the Sky,A young man obsessed with traffic patterns attempts to reunite with his first love.,1996-02-09,/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,dxLCt31D7fA,6.6,14
11863,Jade,"When a prominent art dealer is found murdered, the man's death leads to an intriguing investigation steeped in sex, corruption and crime. District Attorney David Corelli gets assigned to the case and discovers that a key suspect is his ex-lover Katrina Gavin, a beautiful psychologist who has settled down with his old friend and peer. As Corelli gets deeper into the case, he uncovers dark secrets with far-reaching implications.",1995-10-13,/8KWiZKDYpAgh8n27lanvTuDquyX.jpg,UHLNId3k-dQ,5.5,286
9101,Down Periscope,"Maverick Navy Lieutenant Commander Tom Dodge will never be a textbook officer, but he's a brilliant seaman who's always wanted to command a nuclear submarine — he's been given one last chance to clean up his record. Unfortunately, Admiral Graham, his nemesis, would rather sink the fleet than give Dodge his own boat. So, Graham stacks the deck against him and assigns Dodge to the Stingray, a diesel-powered WW2 submarine that can barely keep afloat. To make matters worse, Dodge's crew is a collection of maladjusted, mistake-prone misfits. Then, he's tagged the ""enemy"" in a crucial war game, and ordered to take on the U.S. Navy's best.",1996-03-01,/brleKcHsirTw7lFqcgUMOfgL2nl.jpg,lTyxmVou27w,6.4,517
5757,Man of the Year,"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?",1995-09-15,/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,,2.8,7
9302,Up Close & Personal,"Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...",1996-03-01,/zF67qcf7skMHLpXnifodinUqCFr.jpg,6Y28HLt-fEg,6.3,236
11000,The Birdcage,A gay cabaret owner and his drag queen partner agree to put up a false heterosexual front so that their son can introduce them to his fiancée's conservative parents.,1996-03-03,/hU2XeckncHS61TWZKDtw1BrKmOO.jpg,Y46JSmjcpeM,7.1,1334
